"","g2","CI_lower","CI_upper","Rate","Rep"
"1",0.441176470588235,-1,1.73708974358974,1,"99"
"2",0.484848484848485,-1,2.05479158078518,1,"98"
"3",0.870229007633588,0.155530524266444,4.74261426978817,1,"97"
"4",-0.0485436893203883,-0.626914893617021,0.759361213235294,1,"96"
"5",0.306666666666667,-0.815277777777777,1.33245730836811,1,"95"
"6",-0.169491525423729,-1,0.941745098039215,1,"94"
"7",-0.169491525423729,-1,0.872366185216652,1,"93"
"8",0.315436241610738,-1,2.98910256410256,1,"92"
"9",0.101123595505618,-1,2.09670877659574,1,"91"
"10",-0.136563876651982,-1,0.937853107344633,1,"90"
"11",0.484848484848485,-1,2.7417211328976,1,"9"
"12",-0.0959409594095941,-0.619452990679576,0.933912037037035,1,"89"
"13",0.870229007633588,0.0458240449893607,3.16412655971479,1,"88"
"14",-0.125,-1,0.558290792210247,1,"87"
"15",0.053763440860215,-0.593607895824721,0.910613738738736,1,"86"
"16",0.655405405405405,-1,2.95940997761432,1,"85"
"17",0.306666666666667,-0.564700648528947,1.57894736842105,1,"84"
"18",-1,-1,-1,1,"83"
"19",1.40490797546012,-1,4.68647058823529,1,"82"
"20",-0.209677419354839,-0.786381172839506,0.561663527934713,1,"81"
"21",0.475903614457831,-0.313110894865141,2.07982582503929,1,"80"
"22",-0.478723404255319,-1,0.349546370967741,1,"8"
"23",1.45,-1,4.73184121621621,1,"79"
"24",0.173652694610778,-0.677295252999478,1.50359375,1,"78"
"25",-0.0120967741935484,-0.456333813245578,0.825954055456274,1,"77"
"26",1.22727272727273,-1,3.53679338609383,1,"76"
"27",0.484848484848485,-0.556780389908257,2.51346153846153,1,"75"
"28",0.105263157894737,-1,1.18743487968246,1,"74"
"29",0.670454545454545,-0.20352326811211,3.02734113712374,1,"73"
"30",0.394308943089431,-1,1.5303457163171,1,"72"
"31",-0.125,-1,0.99971692902513,1,"71"
"32",-0.711764705882353,-1,0.0516649048625777,1,"70"
"33",-0.363636363636364,-1,1.23573111573112,1,"7"
"34",-1,-1,-1,1,"69"
"35",0.633333333333333,0.123537863421231,1.49906947890819,1,"68"
"36",-0.528846153846154,-1,0.631001289609432,1,"67"
"37",0.13953488372093,-0.275325918910261,0.77365025466893,1,"66"
"38",-0.588235294117647,-1,0.62061475409836,1,"65"
"39",0.053763440860215,-0.833749999999999,1.01733159158311,1,"64"
"40",0.274231678486998,-0.320588565561936,1.11801813817018,1,"63"
"41",0.256410256410256,-0.508167996011964,1.48653186011585,1,"62"
"42",0.49618320610687,-0.447464490142039,1.75167148808146,1,"61"
"43",0.236593059936909,-0.346929723092255,1.43110098176718,1,"60"
"44",1.43983402489627,-1,4.57254901960784,1,"6"
"45",0.053763440860215,-1,1.42657805133578,1,"59"
"46",-0.246153846153846,-1,2.5,1,"58"
"47",0.289473684210526,-1,1.80042424242424,1,"57"
"48",0.173652694610778,-0.397862621249718,2.41546610169491,1,"56"
"49",-0.455555555555556,-1,0.676052016364699,1,"55"
"50",-0.125,-0.902205882352941,0.884615384615385,1,"54"
"51",0.940594059405941,-0.0842524509803919,2.83119834710743,1,"53"
"52",0.195121951219512,-0.538967571578212,1.27612903225806,1,"52"
"53",-0.0959409594095941,-0.559079360259136,0.757847886058895,1,"51"
"54",0.689655172413793,-0.0551780838917845,3.36254940711462,1,"50"
"55",0.306666666666667,-0.682953877790834,1.47465394772789,1,"5"
"56",0,-0.9234375,0.718578178694158,1,"49"
"57",-0.169491525423729,-0.847125204248366,0.762198285585381,1,"48"
"58",0.180722891566265,-1,1.39580700048614,1,"47"
"59",-0.677631578947368,-1,0.249436936936936,1,"46"
"60",0.315436241610738,-0.406415441176471,2.448875192604,1,"45"
"61",-0.234375,-0.551536383058942,0.428029661016949,1,"44"
"62",0.394308943089431,-0.312710653395092,1.81837028417442,1,"43"
"63",0.101123595505618,-1,1.69957089552238,1,"42"
"64",-0.136563876651982,-0.597154150197628,0.714820249449743,1,"41"
"65",0.289473684210526,-0.220205965909091,1.04398580121704,1,"40"
"66",0.484848484848485,-1,1.94450757575758,1,"4"
"67",0.441176470588235,-1,2.53051282051282,1,"39"
"68",-0.0485436893203883,-0.61121909660319,0.808858484455958,1,"38"
"69",-0.412,-1,0.221861169345446,1,"37"
"70",0.689655172413793,-0.367444871366522,3.02734113712374,1,"36"
"71",-0.289855072463768,-1,0.356652298850575,1,"35"
"72",-0.265,-0.619017984303506,0.172946836890243,1,"34"
"73",0.670454545454545,-0.442488323819408,2.18179214402619,1,"33"
"74",0.342465753424658,-0.350419896640827,1.92297670746151,1,"32"
"75",-0.02,-1,0.896774193548387,1,"31"
"76",0.651685393258427,-0.0281963084887875,1.98365542089748,1,"30"
"77",-0.26865671641791,-1,1.41245967741935,1,"3"
"78",0.306666666666667,-0.192505207861607,1.47998616432524,1,"29"
"79",-0.0120967741935484,-1,0.811637750836119,1,"28"
"80",-0.711764705882353,-1,-0.168502296763167,1,"27"
"81",0.940594059405941,-1,2.57592975206611,1,"26"
"82",0.689655172413793,-1,2.84838461538461,1,"25"
"83",0.190283400809717,-1,1.4133547008547,1,"24"
"84",-1,-1,-1,1,"23"
"85",-0.355263157894737,-1,0.223690977092099,1,"22"
"86",-0.420118343195266,-1,0.141477272727272,1,"21"
"87",-0.02,-0.901377118644067,1.01415789473684,1,"20"
"88",0.084070796460177,-0.486471036585366,0.984753499695676,1,"2"
"89",0.142857142857143,-0.292273444330406,0.96,1,"19"
"90",0.195121951219512,-1,1.45100005102301,1,"18"
"91",1.01646090534979,-0.259755167322834,2.52341607133545,1,"17"
"92",-0.420118343195266,-1,0.332503687315634,1,"16"
"93",-0.0959409594095941,-0.523318417557397,0.722476525821596,1,"15"
"94",-0.209677419354839,-0.761209543074726,0.347707588024853,1,"14"
"95",-0.234375,-0.729668037155474,0.335139690602631,1,"13"
"96",0.781818181818182,-0.347073474470735,2.4615,1,"12"
"97",0.484848484848485,-0.850801282051281,2.14796511627906,1,"11"
"98",0.105263157894737,-1,1.44341670111616,1,"100"
"99",-0.528846153846154,-1,0.161438679245283,1,"10"
