"","g2","CI_lower","CI_upper","Rate","Rep"
"1",0.324324324324324,-0.317638500931099,1.52446078431372,1,"Replicate9"
"2",-0.711764705882353,-1,-0.106289308176101,1,"Replicate8"
"3",2.35616438356164,-0.317996453900708,9.16029411764703,1,"Replicate7"
"4",0.394308943089431,-0.438471264367816,1.32820344544709,1,"Replicate6"
"5",0.689655172413793,-0.319864864864865,2.31482876225664,1,"Replicate5"
"6",0.105263157894737,-1,1.18866124751161,1,"Replicate4"
"7",-0.0783699059561128,-0.814213000905836,0.729286018301766,1,"Replicate3"
"8",0.190283400809717,-0.298000672043011,0.890185381355931,1,"Replicate20"
"9",-0.0485436893203883,-0.851751592356687,0.74683030046551,1,"Replicate2"
"10",-0.637037037037037,-1,-0.00479797979797986,1,"Replicate19"
"11",0.53125,-0.216263440860215,2.11436491935484,1,"Replicate18"
"12",-0.0485436893203883,-1,1.37386682242991,1,"Replicate17"
"13",0.113636363636364,-1,2.93413461538461,1,"Replicate16"
"14",-0.677631578947368,-1,0.123255813953488,1,"Replicate15"
"15",-0.0120967741935484,-0.705004835589942,0.615259831460674,1,"Replicate14"
"16",0.620865139949109,0.0396966079553133,1.74761116562516,1,"Replicate13"
"17",0.655405405405405,-0.78840909090909,2.33458745874587,1,"Replicate12"
"18",0.275092936802974,-0.438201149929775,1.81413461538462,1,"Replicate11"
"19",-0.02,-1,0.716442767758557,1,"Replicate10"
"20",-1,-1,-1,1,"Replicate1"
"21",7.84905660377358,2.25861744812188,15.1667022056373,0.99,"Replicate9"
"22",28.2141716566866,-0.249458656920968,58.5995333365571,0.99,"Replicate8"
"23",1.87,-0.227005858019182,3.3452480490524,0.99,"Replicate7"
"24",69.0892857142857,-0.100788593350383,87.570866015259,0.99,"Replicate6"
"25",26.1630434782609,-0.404619565217391,51.7495522801943,0.99,"Replicate5"
"26",13.3830845771144,-0.252726470188782,18.9897651554298,0.99,"Replicate4"
"27",21.5082294264339,0.581265984654732,84.5661626046393,0.99,"Replicate3"
"28",24.2671422909235,3.95572210635092,78.640807097882,0.99,"Replicate20"
"29",103.939194524875,-0.205035617964353,148.800849427487,0.99,"Replicate2"
"30",6.91477272727273,1.499,11.442915546595,0.99,"Replicate19"
"31",14.7872340425532,-1,30.2671937751004,0.99,"Replicate18"
"32",8.54545454545454,-1,14.6446302816901,0.99,"Replicate17"
"33",17.0636659250385,0.00536616161616206,56.8995070970251,0.99,"Replicate16"
"34",7.4963768115942,0.708755065805313,12.0155254544003,0.99,"Replicate15"
"35",30.1685595676353,1.0387077294686,148.7395080991,0.99,"Replicate14"
"36",44.5,-0.105208507089241,92.8338094839142,0.99,"Replicate13"
"37",18.7449168207024,-0.0657973645728926,29.1305695905714,0.99,"Replicate12"
"38",82.0970414201183,-1,119.63925275034,0.99,"Replicate11"
"39",-0.234375,-0.675340692805481,0.294759988073941,0.99,"Replicate10"
"40",6.62953020134228,-0.112250766871166,11.9452555555555,0.99,"Replicate1"
"41",8.38206663583031,4.12836039643997,30.3205223505672,0.95,"Replicate9"
"42",11.3766632892231,5.68600161189062,37.6123741039288,0.95,"Replicate8"
"43",9.74324205335916,4.92712633599579,46.3304701637165,0.95,"Replicate7"
"44",8.77152209946667,4.53190908610896,30.5898610853574,0.95,"Replicate6"
"45",7.41504528270237,4.18580949348738,12.3891059530365,0.95,"Replicate5"
"46",15.7179881656805,6.26571980943966,43.4632493280872,0.95,"Replicate4"
"47",6.70638541127025,3.43896750962991,20.2803938508213,0.95,"Replicate3"
"48",6.98302646029428,3.88034704839297,16.526889657036,0.95,"Replicate20"
