"","g2","CI_lower","CI_upper","Rate","Rep"
"1",-3.26690725471757e-07,-7.21871459335999e-07,9.3148517038566e-08,1,"9"
"2",1.6496205179628e-07,-3.42207251413651e-07,5.90524725524455e-07,1,"8"
"3",-3.51379715768374e-07,-5.65230287588592e-07,-1.66234045440028e-07,1,"7"
"4",-6.23102177965684e-07,-8.74524326840986e-07,-3.60775367380661e-07,1,"6"
"5",1.081482503551e-07,-6.46009278243431e-07,1.05875852192128e-06,1,"5"
"6",-1.18689501671376e-07,-3.39058503154299e-07,1.66555688702052e-07,1,"5"
"7",-9.72098401774701e-10,-9.47918229493583e-07,1.39709732684956e-06,1,"4"
"8",-2.83488986507763e-07,-6.93707922339026e-07,2.28356204806656e-07,1,"4"
"9",-1.67867855949133e-07,-4.39265980370362e-07,6.95644272075134e-08,1,"3"
"10",1.85683863174191e-07,-8.49404951153154e-08,5.06720155346585e-07,1,"3"
"11",-1.13798435119605e-07,-3.63168035544259e-07,1.57520084714812e-07,1,"2"
"12",-3.92656096526167e-07,-6.52040784293595e-07,-8.81458137563796e-08,1,"2"
"13",-6.78980143553609e-07,-9.72541435467766e-07,-3.51952708707582e-07,1,"15"
"14",-4.69947514014635e-07,-6.6673504640069e-07,-2.40968811518472e-07,1,"14"
"15",6.26307659068459e-08,-3.83033979889369e-07,5.79108638698589e-07,1,"13"
"16",-3.36600965988865e-08,-4.60969880777817e-07,3.95073964398751e-07,1,"12"
"17",1.17539604937988e-06,5.44312708428141e-07,2.05298647624197e-06,1,"11"
"18",-4.15487928506764e-08,-3.41562900649239e-07,4.12304217173309e-07,1,"10"
"19",2.38890343062792e-08,-1.83924586449891e-07,2.21641713171738e-07,1,"1"
"20",4.29950328673101e-08,-1.97861709683167e-07,3.88084142011191e-07,1,"1"
"21",-3.98711248128514e-07,-5.77342908406053e-07,-2.10033444766889e-07,0.99,"9"
"22",2.08746894170275e-06,1.17411810611756e-06,2.93114914673986e-06,0.99,"8"
"23",7.8686901461289e-07,5.21573837841683e-08,1.81910327699541e-06,0.99,"7"
"24",0.00291064333045621,-6.30222852854301e-07,0.00864108885741868,0.99,"6"
"25",0.0199846537722377,-7.01564590011028e-07,0.062449937480535,0.99,"5"
"26",0.0121223590940489,1.52209781207335e-06,0.0514128378190105,0.99,"5"
"27",0.0210664795095477,-1.00850516713269e-06,0.0865546660082687,0.99,"4"
"28",0.0192794189740466,4.60479311042989e-08,0.0505649019083632,0.99,"4"
"29",0.00688176260820828,-2.92173546367902e-07,0.0207725744964052,0.99,"3"
"30",0.0146261994014014,-6.4652945632182e-07,0.0376486542366152,0.99,"3"
"31",-5.42369715805791e-08,-2.78960026858788e-07,2.37816475290309e-07,0.99,"2"
"32",0.00495016367458501,-5.57075682416917e-08,0.0148312591287262,0.99,"2"
"33",0.00882764278840309,-1.80840792712855e-07,0.0359669753121385,0.99,"15"
"34",8.7843739011717e-06,3.26919228421652e-07,1.75715130445842e-05,0.99,"14"
"35",3.09525306496639e-07,-3.35197289436095e-07,1.03634138722275e-06,0.99,"13"
"36",0.00305680703094802,-4.92416031344645e-07,0.0120388969931459,0.99,"12"
"37",0.00360223681432226,-9.16127170216829e-07,0.0107324806970637,0.99,"11"
"38",0.00333969718639193,-4.85565821847778e-07,0.0116402645272076,0.99,"10"
"39",0.0004736174215072,-5.12433930138778e-07,0.00138310120550531,0.99,"1"
"40",0.0202446390603428,1.03640671641481e-06,0.0632937933107274,0.99,"1"
"41",0.00797388095032892,-8.72845651078702e-07,0.0323663321322128,0.95,"9"
"42",0.0415488115045035,-3.71022090905892e-07,0.112602862787182,0.95,"8"
